ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Chimborazo-33_continuative-1,,Chimborazo,33_continuative,rak ,rak,r a k,,beukema1975,,,^ r a k $,Chimborazo
Chimborazo-124_contrastive-1,,Chimborazo,124_contrastive,tak,tak,t a k,,beukema1975,,,^ t a k $,Chimborazo
Chimborazo-34_dativeilative-1,,Chimborazo,34_dativeilative,man ,man,m a n,,beukema1975,,,^ m a n $,Chimborazo
Chimborazo-40_distaldemonstrative-1,,Chimborazo,40_distaldemonstrative,cay ,cay,tʃ a j,,beukema1975,,,^ c a y $,Chimborazo
Chimborazo-42_durative-1,,Chimborazo,42_durative,ku ,ku,k u,,beukema1975,,,^ k u $,Chimborazo
Chimborazo-43_emphatic-1,,Chimborazo,43_emphatic,ari,ari,a r i,,beukema1975,,,^ a r i $,Chimborazo
Chimborazo-44_evidentialconjectural-1,,Chimborazo,44_evidentialconjectural,cari,cari,tʃ a r i,No hay ejemplos; what is -ri doing there?,beukema1975,,,^ c a r i $,Chimborazo
Chimborazo-45_evidentialdirect-1,,Chimborazo,45_evidentialdirect,mi ,mi,m i,,beukema1975,,,^ m i $,Chimborazo
Chimborazo-48_evidentialreportative-1,,Chimborazo,48_evidentialreportative,ši ,ši,ʃ i,,beukema1975,,,^ š i $,Chimborazo
Chimborazo-53_genitive-1,,Chimborazo,53_genitive,pak,pak,p a k,,beukema1975,,,^ p a k $,Chimborazo
Chimborazo-144_honorific-1,,Chimborazo,144_honorific,pa ,pa,p a,,beukema1975,,,^ p a $,Chimborazo
Chimborazo-54_imperative-1,,Chimborazo,54_imperative,y ,y,j,,beukema1975,,,^ y $,Chimborazo
Chimborazo-55_inceptive-1,,Chimborazo,55_inceptive,ri ,ri,r i,,beukema1975,,,^ r i $,Chimborazo
Chimborazo-56_inchoative-1,,Chimborazo,56_inchoative,ya ,ya,j a,,beukema1975,,,^ y a $,Chimborazo
Chimborazo-58_infinitive-1,,Chimborazo,58_infinitive,y ,y,j,,beukema1975,,,^ y $,Chimborazo
Chimborazo-60_instrumentalcomitative-1,,Chimborazo,60_instrumentalcomitative,wan,wan,w a n,,beukema1975,,,^ w a n $,Chimborazo
Chimborazo-60_instrumentalcomitative-2,,Chimborazo,60_instrumentalcomitative,wan ,wan,w a n,,beukema1975,,,^ w a n $,Chimborazo
Chimborazo-64_limitative-1,,Chimborazo,64_limitative,kama ,kama,k a m a,,beukema1975,,,^ k a m a $,Chimborazo
Chimborazo-65_locative-1,,Chimborazo,65_locative,pi ,pi,p i,,beukema1975,,,^ p i $,Chimborazo
Chimborazo-67_multiplepossessive-1,,Chimborazo,67_multiplepossessive,sapa,sapa,s a p a,,beukema1975,,,^ s a p a $,Chimborazo
Chimborazo-69_negation-1,,Chimborazo,69_negation,cu ,cu,tʃ u,,beukema1975,,,^ c u $,Chimborazo
Chimborazo-70_nominalizerna-1,,Chimborazo,70_nominalizerna,na ,na,n a,Concretizador,beukema1975,,,^ n a $,Chimborazo
Chimborazo-74_pasttense-1,,Chimborazo,74_pasttense,rka,rka,r k a,,beukema1975,,,^ r k a $,Chimborazo
Chimborazo-75_perfect-1,,Chimborazo,75_perfect,ška ,ška,ʃ k a,,beukema1975,,,^ š k a $,Chimborazo
Chimborazo-76_perfectivizer-1,,Chimborazo,76_perfectivizer,ška ,ška,ʃ k a,,beukema1975,,,^ š k a $,Chimborazo
Chimborazo-77_plural-1,,Chimborazo,77_plural,kuna ,kuna,k u n a,,beukema1975,,,^ k u n a $,Chimborazo
Chimborazo-79_prohibitive-1,,Chimborazo,79_prohibitive,ama,ama,a m a,,beukema1975,,,^ a m a $,Chimborazo
Chimborazo-80_proximaldemonstrative-1,,Chimborazo,80_proximaldemonstrative,kay ,kay,k a j,,beukema1975,,,^ k a y $,Chimborazo
Chimborazo-81_purposive-1,,Chimborazo,81_purposive,pak ,pak,p a k,,beukema1975,,,^ p a k $,Chimborazo
Chimborazo-83_reciprocal-1,,Chimborazo,83_reciprocal,naku ,naku,n a k u,,beukema1975,,,^ n a k u $,Chimborazo
Chimborazo-84_repetitive-1,,Chimborazo,84_repetitive,nta ,nta,n t a,,beukema1975,,,^ n t a $,Chimborazo
Chimborazo-90_subordinatoridsub-1,,Chimborazo,90_subordinatoridsub,"špa, ngapak",špa,ʃ p a,/-ngapak/ ‘Consequential – equivalent subject’,beukema1975,,,^ š p a $,Chimborazo
Chimborazo-90_subordinatoridsub-2,,Chimborazo,90_subordinatoridsub,"špa, ngapak",ngapak,n g a p a k,/-ngapak/ ‘Consequential – equivalent subject’,beukema1975,,,^ n g a p a k $,Chimborazo
Chimborazo-91_suboridnatordiffsub-1,,Chimborazo,91_suboridnatordiffsub,"kpi, cun",kpi,k p i,/-cun/ ‘Consequential – different subject’,beukema1975,,,^ k p i $,Chimborazo
Chimborazo-91_suboridnatordiffsub-2,,Chimborazo,91_suboridnatordiffsub,"kpi, cun",cun,tʃ u n,/-cun/ ‘Consequential – different subject’,beukema1975,,,^ c u n $,Chimborazo
Chimborazo-92_topic-1,,Chimborazo,92_topic,ka ,ka,k a,,beukema1975,,,^ k a $,Chimborazo
Chimborazo-94_uninterruptedaction-1,,Chimborazo,94_uninterruptedaction,ra ,ra,r a,"Perseverancia: /capa-ra-ku-ška-kuna/, wait-INT-CONT-3PF-PL, ‘They had been steadfastly waiting’",beukema1975,,,^ r a $,Chimborazo
Chimborazo-96_verbalizer-1,,Chimborazo,96_verbalizer,ña ,ña,ɲ a,,beukema1975,,,^ ñ a $,Chimborazo
Cuzco-1_1object-1,,Cuzco,1_1object,wa,wa,w a,,cusihuaman1976,,,^ w a $,Cuzco
Cuzco-2_1subject2object-1,,Cuzco,2_1subject2object,yki,yki,j k i,,cusihuaman1976,,,^ y k i $,Cuzco
Cuzco-5_1plverbalconditional-1,,Cuzco,5_1plverbalconditional,man,man,m a n,,cusihuaman1976,,,^ m a n $,Cuzco
Cuzco-7_1spossessor-1,,Cuzco,7_1spossessor,tanta-y,tanta-y,t a n t a + j,,cusihuaman1976,,,^ t a n t a - y $,Cuzco
Cuzco-9_1sverbal-1,,Cuzco,9_1sverbal,ka-ni,ka-ni,k a + n i,,cusihuaman1976,,,^ k a - n i $,Cuzco
Cuzco-10_1sverbalfuture-1,,Cuzco,10_1sverbalfuture,saq,saq,s a q,,cusihuaman1976,,,^ s a q $,Cuzco
Cuzco-11_2sconditional-1,,Cuzco,11_2sconditional,waq,waq,w a q,,cusihuaman1976,,,^ w a q $,Cuzco
Cuzco-145_2simperative-1,,Cuzco,145_2simperative,y,y,j,,cusihuaman1976,,,^ y $,Cuzco
Cuzco-14_2ssubject1sobject-1,,Cuzco,14_2ssubject1sobject,wanki,wanki,w a n k i,,cusihuaman1976,,,^ w a n k i $,Cuzco
Cuzco-15_2sverbal-1,,Cuzco,15_2sverbal,nki,nki,n k i,,cusihuaman1976,,,^ n k i $,Cuzco
Cuzco-18_3ssubject1plobject-1,,Cuzco,18_3ssubject1plobject,wanchis,wanchis,w a n tʃ i s,,cusihuaman1976,,,^ w a n ch i s $,Cuzco
Cuzco-19_3ssubject1sobject-1,,Cuzco,19_3ssubject1sobject,wan,wan,w a n,,cusihuaman1976,,,^ w a n $,Cuzco
Cuzco-146_3ssubject2plobject-1,,Cuzco,146_3ssubject2plobject,sunkichis,sunkichis,s u n k i tʃ i s,,cusihuaman1976,,,^ s u n k i ch i s $,Cuzco
Cuzco-20_3ssubject2sobject-1,,Cuzco,20_3ssubject2sobject,su,su,s u,,cusihuaman1976,,,^ s u $,Cuzco
Cuzco-21_3sverbal-1,,Cuzco,21_3sverbal,n,n,n,,cusihuaman1976,,,^ n $,Cuzco
Cuzco-22_ablative-1,,Cuzco,22_ablative,manta,manta,m a n t a,,cusihuaman1976,,,^ m a n t a $,Cuzco
Cuzco-23_accompaniment-1,,Cuzco,23_accompaniment,ysi,ysi,j s i,,cusihuaman1976,,,^ y s i $,Cuzco
Cuzco-24_accusative-1,,Cuzco,24_accusative,ta,ta,t a,,cusihuaman1976,,,^ t a $,Cuzco
Cuzco-25_additive-1,,Cuzco,25_additive,"pis, pas",pis,p i s,,cusihuaman1976,,,^ p i s $,Cuzco
Cuzco-25_additive-2,,Cuzco,25_additive,"pis, pas",pas,p a s,,cusihuaman1976,,,^ p a s $,Cuzco
Cuzco-147_addoptive-1,,Cuzco,147_addoptive,qe,qe,q e,,cusihuaman1976,,,^ q e $,Cuzco
Cuzco-26_agentive-1,,Cuzco,26_agentive,q,q,q,,cusihuaman1976,,,^ q $,Cuzco
Cuzco-148_approximative-1,,Cuzco,148_approximative,neq,neq,n e q,,cusihuaman1976,,,^ n e q $,Cuzco
Cuzco-149_autotransformative-1,,Cuzco,149_autotransformative,lli,lli,ʎ i,,cusihuaman1976,,,^ ll i $,Cuzco
Cuzco-27_benefactive-1,,Cuzco,27_benefactive,paq,paq,p a q,,cusihuaman1976,,,^ p a q $,Cuzco
Cuzco-29_certainty-1,,Cuzco,29_certainty,puni,puni,p u n i,,cusihuaman1976,,,^ p u n i $,Cuzco
Cuzco-150_characteristic-1,,Cuzco,150_characteristic,"ti, li",ti,t i,,cusihuaman1976,,,^ t i $,Cuzco
Cuzco-150_characteristic-2,,Cuzco,150_characteristic,"ti, li",li,l i,,cusihuaman1976,,,^ l i $,Cuzco
Cuzco-30_cislocative-1,,Cuzco,30_cislocative,mu,mu,m u,,cusihuaman1976,,,^ m u $,Cuzco
Cuzco-31_comparative-1,,Cuzco,31_comparative,"niray, niraq",niray,n i ɾ a j,,cusihuaman1976,,,^ n i r a y $,Cuzco
Cuzco-31_comparative-2,,Cuzco,31_comparative,"niray, niraq",niraq,n i ɾ a q,,cusihuaman1976,,,^ n i r a q $,Cuzco
Cuzco-33_continuative-1,,Cuzco,33_continuative,raya,raya,ɾ a j a,Nominalizer,cusihuaman1976,,,^ r a y a $,Cuzco
Cuzco-34_dativeilative-1,,Cuzco,34_dativeilative,man,man,m a n,,cusihuaman1976,,,^ m a n $,Cuzco
Cuzco-151_desesperative-1,,Cuzco,151_desesperative,pasa,pasa,p a s a,,cusihuaman1976,,,^ p a s a $,Cuzco
Cuzco-35_desirative-1,,Cuzco,35_desirative,naya,naya,n a j a,,cusihuaman1976,,,^ n a y a $,Cuzco
Cuzco-37_diminutive-1,,Cuzco,37_diminutive,cha,cha,tʃ a,,cusihuaman1976,,,^ ch a $,Cuzco
Cuzco-38_discontinuative-1,,Cuzco,38_discontinuative,ña,ña,ɲ a,,cusihuaman1976,,,^ ñ a $,Cuzco
Cuzco-119_distributive-1,,Cuzco,119_distributive,nka,nka,n k a,,cusihuaman1976,,,^ n k a $,Cuzco
Cuzco-152_dubitative-1,,Cuzco,152_dubitative,"suna, sina",suna,s u n a,,cusihuaman1976,,,^ s u n a $,Cuzco
Cuzco-152_dubitative-2,,Cuzco,152_dubitative,"suna, sina",sina,s i n a,,cusihuaman1976,,,^ s i n a $,Cuzco
Cuzco-42_durative-1,,Cuzco,42_durative,sha,sha,ʃ a,,cusihuaman1976,,,^ sh a $,Cuzco
Cuzco-43_emphatic-1,,Cuzco,43_emphatic,ya,ya,j a,,cusihuaman1976,,,^ y a $,Cuzco
Cuzco-44_evidentialconjectural-1,,Cuzco,44_evidentialconjectural,cha,cha,tʃ a,,cusihuaman1976,,,^ ch a $,Cuzco
Cuzco-45_evidentialdirect-1,,Cuzco,45_evidentialdirect,mi,mi,m i,,cusihuaman1976,,,^ m i $,Cuzco
Cuzco-48_evidentialreportative-1,,Cuzco,48_evidentialreportative,"si, s",si,s i,,cusihuaman1976,,,^ s i $,Cuzco
Cuzco-48_evidentialreportative-2,,Cuzco,48_evidentialreportative,"si, s",s,s,,cusihuaman1976,,,^ s $,Cuzco
Cuzco-153_exagenative-1,,Cuzco,153_exagenative,tiya,tiya,t i j a,,cusihuaman1976,,,^ t i y a $,Cuzco
Cuzco-51_factive-1,,Cuzco,51_factive,cha,cha,tʃ a,,cusihuaman1976,,,^ ch a $,Cuzco
Cuzco-52_frequentive-1,,Cuzco,52_frequentive,paya,paya,p a j a,,cusihuaman1976,,,^ p a y a $,Cuzco
Cuzco-154_futureprogressive-1,,Cuzco,154_futureprogressive,sha,sha,ʃ a,,cusihuaman1976,,,^ sh a $,Cuzco
Cuzco-53_genitive-1,,Cuzco,53_genitive,q; pa,q,q,,cusihuaman1976,,,^ q $,Cuzco
Cuzco-53_genitive-2,,Cuzco,53_genitive,q; pa,pa,p a,,cusihuaman1976,,,^ p a $,Cuzco
Cuzco-155_imitative-1,,Cuzco,155_imitative,pata,pata,p a t a,,cusihuaman1976,,,^ p a t a $,Cuzco
Cuzco-54_imperative-1,,Cuzco,54_imperative,y,y,j,,cusihuaman1976,,,^ y $,Cuzco
Cuzco-156_impresive-1,,Cuzco,156_impresive,ma,ma,m a,,cusihuaman1976,,,^ m a $,Cuzco
Cuzco-55_inceptive-1,,Cuzco,55_inceptive,ri,ri,ɾ i,,cusihuaman1976,,,^ r i $,Cuzco
Cuzco-56_inchoative-1,,Cuzco,56_inchoative,ya,ya,j a,,cusihuaman1976,,,^ y a $,Cuzco
Cuzco-57_inclusive-1,,Cuzco,57_inclusive,"nti, sti",nti,n t i,,cusihuaman1976,,,^ n t i $,Cuzco
Cuzco-57_inclusive-2,,Cuzco,57_inclusive,"nti, sti",sti,s t i,,cusihuaman1976,,,^ s t i $,Cuzco
Cuzco-58_infinitive-1,,Cuzco,58_infinitive,y,y,j,,cusihuaman1976,,,^ y $,Cuzco
Cuzco-59_injunctive-1,,Cuzco,59_injunctive,chu,chu,tʃ u,,cusihuaman1976,,,^ ch u $,Cuzco
Cuzco-60_instrumentalcomitative-1,,Cuzco,60_instrumentalcomitative,wan,wan,w a n,,cusihuaman1976,,,^ w a n $,Cuzco
Cuzco-61_intensifier-1,,Cuzco,61_intensifier,y,y,j,,cusihuaman1976,,,^ y $,Cuzco
Cuzco-157_intentional-1,,Cuzco,157_intentional,ypari,ypari,j p a ɾ i,rpari,cusihuaman1976,,,^ y p a r i $,Cuzco
Cuzco-65_locative-1,,Cuzco,65_locative,pi,pi,p i,,cusihuaman1976,,,^ p i $,Cuzco
Cuzco-66_middlevoice-1,,Cuzco,66_middlevoice,ku,ku,k u,,cusihuaman1976,,,^ k u $,Cuzco
Cuzco-67_multiplepossessive-1,,Cuzco,67_multiplepossessive,sapa,sapa,s a p a,,cusihuaman1976,,,^ s a p a $,Cuzco
Cuzco-69_negation-1,,Cuzco,69_negation,chu,chu,tʃ u,,cusihuaman1976,,,^ ch u $,Cuzco
Cuzco-158_obligative-1,,Cuzco,158_obligative,na,na,n a,,cusihuaman1976,,,^ n a $,Cuzco
Cuzco-159_occupational-1,,Cuzco,159_occupational,"iru, ira",iru,i ɾ u,,cusihuaman1976,,,^ i r u $,Cuzco
Cuzco-159_occupational-2,,Cuzco,159_occupational,"iru, ira",ira,i ɾ a,,cusihuaman1976,,,^ i r a $,Cuzco
Cuzco-160_passive-1,,Cuzco,160_passive,rqa,rqa,ɾ q a,ra,cusihuaman1976,,,^ r q a $,Cuzco
Cuzco-76_perfectivizer-1,,Cuzco,76_perfectivizer,sqa,sqa,s q a,,cusihuaman1976,,,^ s q a $,Cuzco
Cuzco-161_positional-1,,Cuzco,161_positional,mpa,mpa,m p a,,cusihuaman1976,,,^ m p a $,Cuzco
Cuzco-78_possessive-1,,Cuzco,78_possessive,yoq,yoq,j o q,,cusihuaman1976,,,^ y o q $,Cuzco
Cuzco-82_reason-1,,Cuzco,82_reason,chi,chi,tʃ i,,cusihuaman1976,,,^ ch i $,Cuzco
Cuzco-82_reason-2,,Cuzco,82_reason,rayku,rayku,ɾ a j k u,,cusihuaman1976,,,^ r a y k u $,Cuzco
Cuzco-83_reciprocal-1,,Cuzco,83_reciprocal,na,na,n a,,cusihuaman1976,,,^ n a $,Cuzco
Cuzco-162_relative-1,,Cuzco,162_relative,n,n,n,,cusihuaman1976,,,^ n $,Cuzco
Cuzco-163_rememorative-1,,Cuzco,163_rememorative,ymana,ymana,j m a n a,,cusihuaman1976,,,^ y m a n a $,Cuzco
Cuzco-84_repetitive-1,,Cuzco,84_repetitive,pa,pa,p a,,cusihuaman1976,,,^ p a $,Cuzco
Cuzco-85_reportativepasttense-1,,Cuzco,85_reportativepasttense,sqa,sqa,s q a,,cusihuaman1976,,,^ s q a $,Cuzco
Cuzco-164_responsive-1,,Cuzco,164_responsive,ri,ri,ɾ i,,cusihuaman1976,,,^ r i $,Cuzco
Cuzco-86_restrictive-1,,Cuzco,86_restrictive,lla,lla,ʎ a,,cusihuaman1976,,,^ ll a $,Cuzco
Cuzco-165_reubicative-1,,Cuzco,165_reubicative,na,na,n a,,cusihuaman1976,,,^ n a $,Cuzco
Cuzco-87_sequential-1,,Cuzco,87_sequential,qti,qti,q t i,,cusihuaman1976,,,^ q t i $,Cuzco
Cuzco-87_sequential-2,,Cuzco,87_sequential,taq,taq,t a q,,cusihuaman1976,,,^ t a q $,Cuzco
Cuzco-88_simulative-1,,Cuzco,88_simulative,kacha,kacha,k a tʃ a,,cusihuaman1976,,,^ k a ch a $,Cuzco
Cuzco-92_topic-1,,Cuzco,92_topic,qa,qa,q a,Tópico,cusihuaman1976,,,^ q a $,Cuzco
Cuzco-93_translocative-1,,Cuzco,93_translocative,pu,pu,p u,,cusihuaman1976,,,^ p u $,Cuzco
Cuzco-95_urgent-1,,Cuzco,95_urgent,ru,ru,ɾ u,,cusihuaman1976,,,^ r u $,Cuzco
Ferrenafe-1_1object-1,,Ferrenafe,1_1object,ma ,ma,m a,,taylor1982,,,^ m a $,Ferrenafe
Ferrenafe-2_1subject2object-1,,Ferrenafe,2_1subject2object,yki,yki,i k i,,taylor1982,,,^ y k i $,Ferrenafe
Ferrenafe-166_1subject2objectpreterit-1,,Ferrenafe,166_1subject2objectpreterit,ray,ray,ɾ a i,,taylor1982,,,^ r a y $,Ferrenafe
Ferrenafe-166_1subject2objectpreterit-2,,Ferrenafe,166_1subject2objectpreterit,shuray,shuray,s h u ɾ a i,,taylor1982,,,^ s h u r a y $,Ferrenafe
Ferrenafe-3_1plpossessor-1,,Ferrenafe,3_1plpossessor,nchik,nchik,n tʃ i k,,taylor1982,,,^ n ch i k $,Ferrenafe
Ferrenafe-4_1plverbal-1,,Ferrenafe,4_1plverbal,nchik,nchik,n tʃ i k,,taylor1982,,,^ n ch i k $,Ferrenafe
Ferrenafe-6_1plverbalfuture-1,,Ferrenafe,6_1plverbalfuture,shun,shun,s h u n,,taylor1982,,,^ s h u n $,Ferrenafe
Ferrenafe-7_1spossessor-1,,Ferrenafe,7_1spossessor,tanta-y,tanta-y,t a n t a + i,,taylor1982,,,^ t a n t a - y $,Ferrenafe
Ferrenafe-167_1ssubject2sobject-1,,Ferrenafe,167_1ssubject2sobject,shuni,shuni,s h u n i,,taylor1982,,,^ s h u n i $,Ferrenafe
Ferrenafe-8_1ssubject2sobjectfuture-1,,Ferrenafe,8_1ssubject2sobjectfuture,"shayki, shushaq",shayki,s h a i k i,,taylor1982,,,^ s h a y k i $,Ferrenafe
Ferrenafe-8_1ssubject2sobjectfuture-2,,Ferrenafe,8_1ssubject2sobjectfuture,"shayki, shushaq",shushaq,s h u s h a q,,taylor1982,,,^ s h u s h a q $,Ferrenafe
Ferrenafe-9_1sverbal-1,,Ferrenafe,9_1sverbal,ka-ni,ka-ni,k a + n i,,taylor1982,,,^ k a - n i $,Ferrenafe
Ferrenafe-10_1sverbalfuture-1,,Ferrenafe,10_1sverbalfuture,shaq,shaq,s h a q,,taylor1982,,,^ s h a q $,Ferrenafe
Ferrenafe-168_2subject1objectpreterit-1,,Ferrenafe,168_2subject1objectpreterit,marayki,marayki,m a ɾ a i k i,,taylor1982,,,^ m a r a y k i $,Ferrenafe
Ferrenafe-169_2subject3objectpreterit-1,,Ferrenafe,169_2subject3objectpreterit,rayki,rayki,ɾ a i k i,,taylor1982,,,^ r a y k i $,Ferrenafe
Ferrenafe-12_2sobject-1,,Ferrenafe,12_2sobject,shu,shu,s h u,,taylor1982,,,^ s h u $,Ferrenafe
Ferrenafe-13_2spossessor-1,,Ferrenafe,13_2spossessor,yki,yki,i k i,,taylor1982,,,^ y k i $,Ferrenafe
Ferrenafe-14_2ssubject1sobject-1,,Ferrenafe,14_2ssubject1sobject,manki,manki,m a n k i,,taylor1982,,,^ m a n k i $,Ferrenafe
Ferrenafe-15_2sverbal-1,,Ferrenafe,15_2sverbal,nki,nki,n k i,,taylor1982,,,^ n k i $,Ferrenafe
Ferrenafe-170_3subject1objectconclpast-1,,Ferrenafe,170_3subject1objectconclpast,masha,masha,m a s h a,,taylor1982,,,^ m a s h a $,Ferrenafe
Ferrenafe-171_3subject1objectpreterit-1,,Ferrenafe,171_3subject1objectpreterit,maran,maran,m a ɾ a n,,taylor1982,,,^ m a r a n $,Ferrenafe
Ferrenafe-172_3subject2objectconclpast-1,,Ferrenafe,172_3subject2objectconclpast,shusha,shusha,s h u s h a,,taylor1982,,,^ s h u s h a $,Ferrenafe
Ferrenafe-173_3subject2objectpreterit-1,,Ferrenafe,173_3subject2objectpreterit,shuran,shuran,s h u ɾ a n,,taylor1982,,,^ s h u r a n $,Ferrenafe
Ferrenafe-174_3subject3objectpreterit-1,,Ferrenafe,174_3subject3objectpreterit,ran ,ran,ɾ a n,,taylor1982,,,^ r a n $,Ferrenafe
Ferrenafe-175_3subject4objectconclpast-1,,Ferrenafe,175_3subject4objectconclpast,mashanchik,mashanchik,m a s h a n tʃ i k,,taylor1982,,,^ m a s h a n ch i k $,Ferrenafe
Ferrenafe-176_3subject4objectpreterit-1,,Ferrenafe,176_3subject4objectpreterit,maranchik,maranchik,m a ɾ a n tʃ i k,,taylor1982,,,^ m a r a n ch i k $,Ferrenafe
Ferrenafe-16_3sfuture-1,,Ferrenafe,16_3sfuture,nqa,nqa,g a,,taylor1982,,,^ nq a $,Ferrenafe
Ferrenafe-17_3spossessor-1,,Ferrenafe,17_3spossessor,n ,n,n,,taylor1982,,,^ n $,Ferrenafe
Ferrenafe-18_3ssubject1plobject-1,,Ferrenafe,18_3ssubject1plobject,manchik,manchik,m a n tʃ i k,,taylor1982,,,^ m a n ch i k $,Ferrenafe
Ferrenafe-19_3ssubject1sobject-1,,Ferrenafe,19_3ssubject1sobject,man,man,m a n,,taylor1982,,,^ m a n $,Ferrenafe
Ferrenafe-20_3ssubject2sobject-1,,Ferrenafe,20_3ssubject2sobject,shun,shun,s h u n,,taylor1982,,,^ s h u n $,Ferrenafe
Ferrenafe-21_3sverbal-1,,Ferrenafe,21_3sverbal,n ,n,n,,taylor1982,,,^ n $,Ferrenafe
Ferrenafe-177_4subject3objectpreterit-1,,Ferrenafe,177_4subject3objectpreterit,ranchik,ranchik,ɾ a n tʃ i k,,taylor1982,,,^ r a n ch i k $,Ferrenafe
Ferrenafe-22_ablative-1,,Ferrenafe,22_ablative,manta,manta,m a n t a,,taylor1982,,,^ m a n t a $,Ferrenafe
Ferrenafe-24_accusative-1,,Ferrenafe,24_accusative,ta ,ta,t a,,taylor1982,,,^ t a $,Ferrenafe
Ferrenafe-25_additive-1,,Ferrenafe,25_additive,pis,pis,p i s,,taylor1982,,,^ p i s $,Ferrenafe
Ferrenafe-26_agentive-1,,Ferrenafe,26_agentive,q,q,q,,taylor1982,,,^ q $,Ferrenafe
Ferrenafe-27_benefactive-1,,Ferrenafe,27_benefactive,paq,paq,p a q,,taylor1982,,,^ p a q $,Ferrenafe
Ferrenafe-123_categoricquestion-1,,Ferrenafe,123_categoricquestion,taq,taq,t a q,tematizador de formas interrogativas,taylor1982,,,^ t a q $,Ferrenafe
Ferrenafe-28_causative-1,,Ferrenafe,28_causative,chi ,chi,tʃ i,,taylor1982,,,^ ch i $,Ferrenafe
Ferrenafe-30_cislocative-1,,Ferrenafe,30_cislocative,mu ,mu,m u,,taylor1982,,,^ m u $,Ferrenafe
Ferrenafe-31_comparative-1,,Ferrenafe,31_comparative,"no, yupaq",no,n o,,taylor1982,,,^ n o $,Ferrenafe
Ferrenafe-31_comparative-2,,Ferrenafe,31_comparative,"no, yupaq",yupaq,i u p a q,,taylor1982,,,^ y u p a q $,Ferrenafe
Ferrenafe-178_contemporary-1,,Ferrenafe,178_contemporary,ski,ski,s k i,simultaneo? ,taylor1982,,,^ s k i $,Ferrenafe
Ferrenafe-33_continuative-1,,Ferrenafe,33_continuative,raq,raq,ɾ a q,,taylor1982,,,^ r a q $,Ferrenafe
Ferrenafe-34_dativeilative-1,,Ferrenafe,34_dativeilative,man ,man,m a n,alativo,taylor1982,,,^ m a n $,Ferrenafe
Ferrenafe-37_diminutive-1,,Ferrenafe,37_diminutive,itU,itU,i t u,,taylor1982,,,^ i t U $,Ferrenafe
Ferrenafe-179_directionalinside-1,,Ferrenafe,179_directionalinside,yku,yku,i k u,,taylor1982,,,^ y k u $,Ferrenafe
Ferrenafe-180_directionaloutside-1,,Ferrenafe,180_directionaloutside,rqu,rqu,ɾ q u,,taylor1982,,,^ r q u $,Ferrenafe
Ferrenafe-181_directionaldown-1,,Ferrenafe,181_directionaldown,rpu,rpu,ɾ p u,,taylor1982,,,^ r p u $,Ferrenafe
Ferrenafe-182_directionalup-1,,Ferrenafe,182_directionalup,rku,rku,ɾ k u,,taylor1982,,,^ r k u $,Ferrenafe
Ferrenafe-42_durative-1,,Ferrenafe,42_durative,ya,ya,i a,,taylor1982,,,^ y a $,Ferrenafe
Ferrenafe-43_emphatic-1,,Ferrenafe,43_emphatic,ri,ri,ɾ i,,taylor1982,,,^ r i $,Ferrenafe
Ferrenafe-45_evidentialdirect-1,,Ferrenafe,45_evidentialdirect,mi ,mi,m i,focalizador,taylor1982,,,^ m i $,Ferrenafe
Ferrenafe-48_evidentialreportative-1,,Ferrenafe,48_evidentialreportative,shi,shi,s h i,citativo,taylor1982,,,^ s h i $,Ferrenafe
Ferrenafe-53_genitive-1,,Ferrenafe,53_genitive,pa ,pa,p a,,taylor1982,,,^ p a $,Ferrenafe
Ferrenafe-54_imperative-1,,Ferrenafe,54_imperative,y ,y,i,,taylor1982,,,^ y $,Ferrenafe
Ferrenafe-58_infinitive-1,,Ferrenafe,58_infinitive,y ,y,i,,taylor1982,,,^ y $,Ferrenafe
Ferrenafe-59_injunctive-1,,Ferrenafe,59_injunctive,chun,chun,tʃ u n,,taylor1982,,,^ ch u n $,Ferrenafe
Ferrenafe-60_instrumentalcomitative-1,,Ferrenafe,60_instrumentalcomitative,wan,wan,w a n,,taylor1982,,,^ w a n $,Ferrenafe
Ferrenafe-64_limitative-1,,Ferrenafe,64_limitative,kama,kama,k a m a,,taylor1982,,,^ k a m a $,Ferrenafe
Ferrenafe-65_locative-1,,Ferrenafe,65_locative,pi ,pi,p i,,taylor1982,,,^ p i $,Ferrenafe
Ferrenafe-66_middlevoice-1,,Ferrenafe,66_middlevoice,ku,ku,k u,participa de la acción o saca provecho de las consecuencias. ? Benefactivo? ,taylor1982,,,^ k u $,Ferrenafe
Ferrenafe-70_nominalizerna-1,,Ferrenafe,70_nominalizerna,na ,na,n a,Concretizador.,taylor1982,,,^ n a $,Ferrenafe
Ferrenafe-73_passiveaccidental-1,,Ferrenafe,73_passiveaccidental,ka,ka,k a,,taylor1982,,,^ k a $,Ferrenafe
Ferrenafe-74_pasttense-1,,Ferrenafe,74_pasttense,ra ,ra,ɾ a,pasado pretérito,taylor1982,,,^ r a $,Ferrenafe
Ferrenafe-75_perfect-1,,Ferrenafe,75_perfect,sha,sha,s h a,,taylor1982,,,^ s h a $,Ferrenafe
Ferrenafe-77_plural-1,,Ferrenafe,77_plural,kuna,kuna,k u n a,,taylor1982,,,^ k u n a $,Ferrenafe
